id,y_true,y_pred,absolute_error
1674452590.599186,109.0,108.54802746526389,0.45197253473611454
1674452600.618128,113.0,157.03329164468582,44.03329164468582
1674452610.642915,55.0,149.46756884126117,94.46756884126117
1674452620.663932,198.0,182.3114936765587,15.688506323441288
1674452630.680871,270.0,236.71124237224717,33.28875762775283
1674452640.699271,101.0,186.3924514990171,85.39245149901711
1674452650.722327,292.0,200.65977198521878,91.34022801478122
1674452660.74207,50.0,140.45908566353486,90.45908566353486
1674452670.766641,90.0,177.2721604731096,87.27216047310961
1674452680.791884,220.0,262.6854747166499,42.68547471664988
1674452690.810805,160.0,114.83926457785543,45.16073542214457
1674452700.830829,88.0,104.57638949869413,16.576389498694127
1674452710.848753,53.0,82.17314606462564,29.17314606462564
1674452720.863909,185.0,145.42886478164903,39.571135218350975
1674452730.886529,90.0,143.05621637777142,53.05621637777142
1674452740.911194,199.0,111.81820897916504,87.18179102083496
1674452750.934815,113.0,121.58137266933188,8.581372669331884
1674452760.958612,135.0,103.56520878091511,31.434791219084886
1674452770.97551,253.0,122.05953122619385,130.94046877380615
1674452780.998933,346.0,268.4529317304527,77.54706826954731
1674452791.020737,125.0,101.83547601327307,23.164523986726934
1674452801.045356,79.0,116.18374385594583,37.183743855945835
1674452811.071809,77.0,172.85465073967254,95.85465073967254
1674452821.094961,142.0,138.95794611461957,3.042053885380426
1674452831.123933,96.0,85.25929885962952,10.740701140370476
1674452841.146264,295.0,221.77392889122234,73.22607110877766
1674452851.168359,135.0,128.46271126779868,6.5372887322013185
1674452861.187274,88.0,95.06218626579104,7.062186265791041
1674452871.209994,127.0,119.90095828566663,7.099041714333367
1674452881.231768,128.0,98.72418096807094,29.27581903192906
1674452891.25395,42.0,80.43415128936289,38.43415128936289
1674452901.309935,84.0,92.86437134294496,8.864371342944963
1674452911.335645,91.0,153.63331639514493,62.63331639514493
1674452921.358385,235.0,170.44328576745667,64.55671423254333
1674452931.379914,151.0,164.48803383176866,13.48803383176866
1674452941.393757,53.0,99.06198406680252,46.06198406680252
1674452951.41526,147.0,174.89153227991525,27.891532279915253
1674452961.435303,64.0,116.58158338760444,52.58158338760444
1674452971.452144,43.0,61.91745607289509,18.917456072895092
1674452981.478737,72.0,109.99902779890027,37.99902779890027
1674452991.502612,87.0,112.82246612771675,25.82246612771675
1674453001.521782,87.0,89.95910251657962,2.9591025165796196
1674453011.536216,179.0,115.06927393282328,63.93072606717672
1674453021.556589,216.0,170.65576194574703,45.34423805425297
1674453031.57305,139.0,177.5025536482221,38.50255364822209
1674453041.595565,104.0,157.72588257467416,53.72588257467416
1674453051.619066,53.0,82.17314606462564,29.17314606462564
1674453061.637887,53.0,99.06198406680252,46.06198406680252
1674453071.656962,198.0,206.7589795310343,8.7589795310343
1674453081.675147,102.0,111.44927557408718,9.449275574087181
1674453091.699156,67.0,187.23613210599729,120.23613210599729
1674453101.71937,77.0,172.85465073967254,95.85465073967254
1674453111.743019,49.0,98.58167682957607,49.58167682957607
1674453121.763002,198.0,182.3114936765587,15.688506323441288
1674453131.783636,248.0,216.00836594105994,31.991634058940065
1674453141.803948,185.0,158.36452405128574,26.63547594871426
1674453151.824639,142.0,142.51668652733716,0.516686527337157
1674453161.846495,180.0,219.35145025161313,39.35145025161313
1674453171.870146,296.0,221.3401360542984,74.6598639457016
1674453181.894554,268.0,225.1286032036448,42.871396796355214
1674453191.921355,115.0,92.68775339240395,22.31224660759605
1674453201.943249,141.0,176.8822723504105,35.88227235041049
1674453211.966486,311.0,174.82795264879474,136.17204735120526
1674453221.992348,145.0,123.28822726210797,21.711772737892034
1674453232.015149,52.0,63.272209632486906,11.272209632486906
1674453242.041909,198.0,157.92323491051735,40.07676508948265
1674453252.064403,168.0,124.01761825185305,43.98238174814695
1674453262.080845,131.0,129.05329822369725,1.9467017763027457
1674453272.101357,72.0,60.943507786527164,11.056492213472836
1674453282.122029,166.0,211.75723036152326,45.757230361523256
1674453292.139249,90.0,136.93198963427244,46.93198963427244
1674453302.163978,107.0,179.47709948062067,72.47709948062067
1674453312.183127,243.0,274.87138877845035,31.871388778450353
1674453322.200013,272.0,192.32195136984916,79.67804863015084
1674453332.222705,138.0,73.89130778563505,64.10869221436495
1674453342.247819,111.0,171.80327594438552,60.80327594438552
1674453352.271382,100.0,153.4804155188536,53.48041551885359
1674453362.295822,115.0,138.35423107449964,23.354231074499637
1674453372.314168,98.0,79.93929115905644,18.060708840943562
1674453382.33234,80.0,79.05271657222744,0.947283427772561
1674453392.352671,281.0,235.18181769259917,45.81818230740083
1674453402.370722,72.0,98.75749764337766,26.75749764337766
1674453412.390933,135.0,128.46271126779868,6.5372887322013185
1674453422.40922,93.0,87.12142621227443,5.878573787725571
1674453432.429552,54.0,93.67244614539979,39.67244614539979
1674453442.448307,296.0,221.3401360542984,74.6598639457016
1674453452.466317,144.0,155.66997186693214,11.669971866932144
1674453462.485855,110.0,158.80803758307357,48.80803758307357
1674453472.507964,55.0,81.79851556715472,26.798515567154723
1674453482.527516,45.0,34.891630978604084,10.108369021395916
1674453492.548085,72.0,98.75749764337766,26.75749764337766
1674453502.568166,259.0,158.27435685146014,100.72564314853986
1674453512.587536,48.0,52.609223221094894,4.609223221094894
1674453522.611076,177.0,119.15634476346727,57.843655236532726
1674453532.631738,109.0,108.54802746526389,0.45197253473611454
1674453542.651775,37.0,80.11184913638411,43.11184913638411
1674453552.671571,95.0,146.27173897170897,51.27173897170897
1674453562.69092,43.0,61.91745607289509,18.917456072895092
1674453572.710718,248.0,223.740482745929,24.259517254071
1674453582.734054,177.0,119.15634476346727,57.843655236532726
1674453592.758603,221.0,202.4957582368978,18.504241763102186
1674453602.78174,283.0,189.1919907507226,93.8080092492774
1674453612.80283,59.0,134.18536033536822,75.18536033536822
1674453622.828695,48.0,73.91027256015678,25.910272560156784
1674453632.850948,90.0,143.05621637777142,53.05621637777142
1674453642.876158,68.0,191.33750925921345,123.33750925921345
1674453652.898672,122.0,191.53507677898565,69.53507677898565
1674453662.922086,71.0,113.79533366703389,42.79533366703389
1674453672.947221,275.0,214.02865025276205,60.97134974723795
1674453682.971184,65.0,99.7376248784888,34.7376248784888
1674453692.994739,163.0,213.92295234626727,50.922952346267266
1674453703.015404,277.0,254.06106202466918,22.938937975330816
1674453713.039037,90.0,143.05621637777142,53.05621637777142
1674453723.060361,128.0,72.73110766827678,55.26889233172322
1674453733.086292,214.0,133.615306319189,80.38469368081101
1674453743.107156,158.0,69.8431832468639,88.1568167531361
1674453753.133219,220.0,198.3657597782563,21.63424022174371
1674453763.15872,310.0,213.58474731592622,96.41525268407378
1674453773.180761,252.0,240.84721173414746,11.152788265852536
1674453783.205881,66.0,122.53549577691773,56.53549577691773
1674453793.23155,75.0,68.07109214879472,6.928907851205281
1674453803.251817,249.0,210.08705555805898,38.91294444194102
1674453813.274958,243.0,274.87138877845035,31.871388778450353
1674453823.294252,142.0,109.49622651124143,32.50377348875857
1674453833.314654,184.0,165.48778814485598,18.512211855144017
1674453843.338628,252.0,240.84721173414746,11.152788265852536
1674453853.364537,265.0,165.79595853246482,99.20404146753518
1674453863.387395,270.0,291.00209870551987,21.00209870551987
1674453873.407396,53.0,116.22357073469361,63.22357073469361
1674453883.429264,185.0,164.6765966263598,20.32340337364019
1674453893.450955,142.0,189.8713185194267,47.871318519426694
1674453903.472736,68.0,120.33395775259488,52.333957752594884
1674453913.491938,221.0,202.4957582368978,18.504241763102186
1674453923.51337,71.0,86.2382275178324,15.2382275178324
1674453933.538482,127.0,164.33015823591927,37.33015823591927
1674453943.564562,262.0,160.41741938199718,101.58258061800282
1674453953.58601,59.0,69.4757150737422,10.475715073742194
1674453963.611014,102.0,111.44927557408718,9.449275574087181
1674453973.631048,58.0,165.09471401739233,107.09471401739233
1674453983.65495,162.0,125.04342485444745,36.95657514555255
1674453993.681779,274.0,245.4709782980075,28.52902170199249
1674454003.706406,66.0,122.53549577691773,56.53549577691773
1674454013.727213,44.0,126.37027691629643,82.37027691629643
1674454023.744917,158.0,95.3081803713743,62.691819628625694
1674454033.771695,75.0,73.14153913173813,1.8584608682618722
1674454043.790576,89.0,115.86775938785144,26.867759387851436
1674454053.813338,70.0,174.7208351872619,104.72083518726191
1674454063.838841,94.0,158.3490236300328,64.3490236300328
1674454073.86577,65.0,53.72923884480225,11.270761155197746
1674454083.892783,95.0,152.75921551728555,57.759215517285554
1674454093.914698,174.0,172.6762701758009,1.3237298241990914
1674454103.935319,268.0,210.87358259572397,57.126417404276026
1674454113.958828,61.0,145.627557515996,84.62755751599599
1674454123.984317,83.0,68.42634720460588,14.573652795394125
1674454134.006791,52.0,207.82684441150116,155.82684441150116
1674454144.019345,308.0,263.7858956299527,44.21410437004732
1674454154.04294,192.0,216.21577209994737,24.215772099947372
1674454164.063267,88.0,104.57638949869413,16.576389498694127
1674454174.08599,197.0,194.39235775717015,2.6076422428298542
1674454184.107189,51.0,122.8343501914415,71.8343501914415
1674454194.12912,140.0,172.146765062155,32.146765062155
1674454204.155341,128.0,98.72418096807094,29.27581903192906
1674454214.175061,40.0,136.2340653108199,96.23406531081989
1674454224.196514,235.0,169.59506426542373,65.40493573457627
1674454234.218765,51.0,83.06700705458265,32.067007054582646
1674454244.242229,263.0,262.294905161449,0.7050948385510196
1674454254.26459,219.0,140.022576097366,78.977423902634
1674454264.283465,248.0,223.740482745929,24.259517254071
1674454274.305216,180.0,172.5523133160796,7.447686683920409
1674454284.323144,288.0,209.09168695805238,78.90831304194762
1674454294.343878,125.0,101.83547601327307,23.164523986726934
1674454304.369421,120.0,162.60032245893692,42.600322458936915
1674454314.391462,47.0,100.85985576049747,53.85985576049747
1674454324.41751,101.0,97.07561936586629,3.924380634133712
1674454334.439272,102.0,87.66299299506956,14.337007004930442
1674454344.464639,90.0,107.40791224077631,17.407912240776312
1674454354.485714,65.0,99.7376248784888,34.7376248784888
1674454364.507789,202.0,142.3109206622482,59.68907933775179
1674454374.529672,128.0,168.2136323571602,40.21363235716021
1674454384.555501,297.0,207.99720922269023,89.00279077730977
1674454394.578587,306.0,249.1507407188866,56.849259281113405
1674454404.603002,135.0,128.46271126779868,6.5372887322013185
1674454414.623141,257.0,190.66264878136707,66.33735121863293
1674454424.646834,156.0,159.93706843463852,3.937068434638519
1674454434.669004,225.0,223.08013577465823,1.9198642253417688
1674454444.687522,283.0,184.78118571770753,98.21881428229247
1674454454.707135,102.0,106.92918500252972,4.929185002529721
1674454464.730499,214.0,146.99859729435818,67.00140270564182
1674454474.751308,190.0,173.25293019933895,16.747069800661052
1674454484.776045,55.0,149.46756884126117,94.46756884126117
1674454494.799017,190.0,173.25293019933895,16.747069800661052
1674454504.825175,178.0,163.36792373220544,14.63207626779456
1674454514.842995,150.0,207.72417484803483,57.724174848034835
1674454524.868709,31.0,97.79557804124121,66.79557804124121
1674454534.894901,317.0,230.559465946703,86.440534053297
1674454544.914647,111.0,124.51667354531327,13.516673545313267
1674454554.927804,90.0,107.40791224077631,17.407912240776312
1674454564.946617,152.0,220.20374610563522,68.20374610563522
1674454574.968863,80.0,79.05271657222744,0.947283427772561
1674454584.991543,210.0,151.99864316366757,58.001356836332434
1674454595.014424,78.0,120.6655623118198,42.6655623118198
1674454605.037862,138.0,171.82608717603588,33.826087176035884
1674454615.059707,131.0,157.01425963883105,26.01425963883105
1674454625.085273,185.0,145.42886478164903,39.571135218350975
1674454635.107394,143.0,174.7517001077043,31.751700107704295
1674454645.127213,141.0,166.00456206850896,25.00456206850896
1674454655.151956,102.0,106.92918500252972,4.929185002529721
1674454665.178256,83.0,139.16518517681556,56.165185176815555
1674454675.202301,63.0,104.83878054686835,41.83878054686835
1674454685.226163,233.0,199.27989729779497,33.720102702205025
1674454695.247195,99.0,228.5856345084469,129.5856345084469
1674454705.267568,69.0,100.66339134964326,31.663391349643263
1674454715.290917,220.0,198.3657597782563,21.63424022174371
1674454725.308567,292.0,200.65977198521878,91.34022801478122
1674454735.326093,39.0,69.0617783500034,30.061778350003394
1674454745.346733,97.0,124.3412578117174,27.341257811717398
1674454755.367515,53.0,82.17314606462564,29.17314606462564
1674454765.384314,53.0,82.17314606462564,29.17314606462564
1674454775.410198,96.0,86.33044134124418,9.669558658755818
1674454785.432576,270.0,236.71124237224717,33.28875762775283
1674454795.456754,116.0,45.00931180037145,70.99068819962855
1674454805.479678,143.0,66.57393755401368,76.42606244598632
1674454815.498897,235.0,170.44328576745667,64.55671423254333
1674454825.526522,170.0,191.16913737313726,21.16913737313726
1674454835.546702,84.0,174.7880372129362,90.78803721293619
1674454845.570566,135.0,128.46271126779868,6.5372887322013185
1674454855.59345,182.0,147.74770463570542,34.25229536429458
1674454865.618964,281.0,196.91484388497935,84.08515611502065
1674454875.640245,91.0,180.67218665367162,89.67218665367162
1674454885.659851,53.0,116.22357073469361,63.22357073469361
1674454895.679046,310.0,258.030719810275,51.969280189725
1674454905.701015,230.0,284.13968072574926,54.13968072574926
1674454915.722521,163.0,213.92295234626727,50.922952346267266
1674454925.744868,174.0,172.6762701758009,1.3237298241990914
1674454935.77527,163.0,213.92295234626727,50.922952346267266
1674454945.800821,142.0,138.95794611461957,3.042053885380426
1674454955.819218,142.0,142.51668652733716,0.516686527337157
1674454965.840936,140.0,172.146765062155,32.146765062155
1674454975.863336,220.0,211.85920933166517,8.14079066833483
1674454985.883107,277.0,254.06106202466918,22.938937975330816
1674454995.904838,215.0,245.15893112913434,30.158931129134345
1674455005.930141,101.0,186.3924514990171,85.39245149901711
1674455015.954562,216.0,170.65576194574703,45.34423805425297
1674455025.979395,178.0,190.33862547261316,12.33862547261316
1674455035.998802,108.0,105.2050782794165,2.7949217205835026
1674455046.023893,66.0,176.4441606004218,110.44416060042181
1674455056.046533,129.0,190.14593543639543,61.14593543639543
1674455066.070634,302.0,150.64745096956335,151.35254903043665
1674455076.094646,201.0,91.37235292749102,109.62764707250898
1674455086.110611,40.0,136.2340653108199,96.23406531081989
1674455096.130751,91.0,91.203790265923,0.2037902659230042
1674455106.152564,283.0,189.1919907507226,93.8080092492774
1674455116.174837,102.0,106.92918500252972,4.929185002529721
1674455126.198977,283.0,184.78118571770753,98.21881428229247
1674455136.225245,93.0,87.12142621227443,5.878573787725571
1674455146.251774,50.0,140.45908566353486,90.45908566353486
1674455156.275733,244.0,178.70266868702,65.29733131297999
1674455166.301655,158.0,95.3081803713743,62.691819628625694
1674455176.322052,265.0,201.48184993149977,63.51815006850023
1674455186.343224,280.0,235.4717536036769,44.52824639632311
1674455196.365263,164.0,187.166789277737,23.166789277736996
1674455206.391519,202.0,147.72007505052477,54.27992494947523
1674455216.414197,171.0,177.17568486302878,6.175684863028778
1674455226.43796,70.0,174.7208351872619,104.72083518726191
1674455236.458918,53.0,82.17314606462564,29.17314606462564
1674455246.482655,138.0,73.89130778563505,64.10869221436495
1674455256.502117,136.0,150.4996403640423,14.499640364042307
1674455266.526045,88.0,114.14481794014834,26.144817940148343
1674455276.551472,83.0,68.42634720460588,14.573652795394125
1674455286.576578,109.0,156.8133580599175,47.813358059917505
1674455296.600941,245.0,164.33852432326026,80.66147567673974
1674455306.622411,295.0,221.77392889122234,73.22607110877766
1674455316.642484,61.0,145.627557515996,84.62755751599599
1674455326.66253,225.0,223.08013577465823,1.9198642253417688
1674455336.681256,272.0,239.46228792160946,32.53771207839054
1674455346.704273,281.0,283.6355672939131,2.635567293913084
1674455356.731141,104.0,157.72588257467416,53.72588257467416
1674455366.751276,83.0,139.16518517681556,56.165185176815555
1674455376.769945,292.0,200.65977198521878,91.34022801478122
1674455386.791697,172.0,144.36900640484606,27.63099359515394
1674455396.81095,178.0,128.04834082390533,49.951659176094665
1674455406.82791,174.0,178.55362819497498,4.553628194974976
1674455416.847569,179.0,165.3850697733167,13.614930226683299
1674455426.866125,120.0,162.60032245893692,42.600322458936915
1674455436.888213,144.0,155.66997186693214,11.669971866932144
1674455446.904137,81.0,143.49771798721363,62.49771798721363
1674455456.917691,252.0,153.68650947308407,98.31349052691593
1674455466.939361,259.0,221.07802261365345,37.921977386346555
1674455476.957881,242.0,279.3112976495296,37.31129764952959
1674455486.981132,48.0,52.609223221094894,4.609223221094894
1674455497.004648,136.0,150.4996403640423,14.499640364042307
1674455507.023512,94.0,97.80444810874128,3.8044481087412834
1674455517.047724,210.0,151.99864316366757,58.001356836332434
1674455527.064669,265.0,201.48184993149977,63.51815006850023
1674455537.086888,101.0,97.25250430863412,3.7474956913658843
1674455547.115796,84.0,92.86437134294496,8.864371342944963
1674455557.14392,259.0,158.27435685146014,100.72564314853986
1674455567.176177,236.0,230.5772242337341,5.422775766265886
1674455577.201261,275.0,214.02865025276205,60.97134974723795
1674455587.226143,275.0,251.35787504309374,23.642124956906258
1674455597.252211,94.0,158.3490236300328,64.3490236300328
1674455607.270846,49.0,131.0928574592228,82.09285745922281
1674455617.294359,87.0,112.82246612771675,25.82246612771675
1674455627.313614,52.0,63.272209632486906,11.272209632486906
1674455637.334625,94.0,100.70827185407569,6.70827185407569
1674455647.356225,90.0,52.54173475311546,37.45826524688454
1674455657.378351,233.0,199.27989729779497,33.720102702205025
1674455667.39456,77.0,77.25157679390554,0.2515767939055422
1674455677.418277,151.0,165.84427759702953,14.844277597029532
1674455687.442105,78.0,53.045351070843935,24.954648929156065
1674455697.463656,141.0,176.8822723504105,35.88227235041049
1674455707.487069,129.0,106.83685612017888,22.16314387982112
1674455717.513652,191.0,193.3160440937124,2.3160440937124065
1674455727.539007,142.0,189.8713185194267,47.871318519426694
1674455737.562138,52.0,207.82684441150116,155.82684441150116
1674455747.582486,230.0,139.54441925319114,90.45558074680886
1674455757.60718,58.0,165.09471401739233,107.09471401739233
1674455767.631536,274.0,245.4709782980075,28.52902170199249
1674455777.651639,104.0,74.6761245641992,29.3238754358008
1674455787.673018,68.0,113.11352854390736,45.113528543907364
1674455797.694379,64.0,116.58158338760444,52.58158338760444
1674455807.715155,270.0,236.71124237224717,33.28875762775283
1674455817.740617,60.0,117.99524599044125,57.99524599044125
1674455827.765931,155.0,222.48361014848808,67.48361014848808
1674455837.787093,162.0,125.04342485444745,36.95657514555255
1674455847.806842,131.0,197.04595872817097,66.04595872817097
1674455857.8271,77.0,77.25157679390554,0.2515767939055422
1674455867.848361,292.0,200.65977198521878,91.34022801478122
1674455877.870556,55.0,149.46756884126117,94.46756884126117
1674455887.892726,145.0,123.28822726210797,21.711772737892034
1674455897.910345,70.0,174.7208351872619,104.72083518726191
1674455907.934578,177.0,119.15634476346727,57.843655236532726
1674455917.95996,37.0,80.11184913638411,43.11184913638411
1674455927.98583,174.0,172.6762701758009,1.3237298241990914
1674455938.00706,65.0,78.37324361170708,13.373243611707082
1674455948.028219,283.0,189.1919907507226,93.8080092492774
1674455958.052979,311.0,174.82795264879474,136.17204735120526
1674455968.078138,206.0,162.37809618375738,43.62190381624262
1674455978.100077,125.0,101.83547601327307,23.164523986726934
1674455988.124312,84.0,124.0216062050591,40.0216062050591
1674455998.149731,98.0,79.93929115905644,18.060708840943562
1674456008.174899,139.0,177.5025536482221,38.50255364822209
1674456018.198446,219.0,140.022576097366,78.977423902634
1674456028.222066,150.0,125.22309514887857,24.77690485112143
1674456038.24899,74.0,131.08564973096998,57.085649730969976
1674456048.274899,109.0,108.54802746526389,0.45197253473611454
1674456058.293986,52.0,174.51021586431253,122.51021586431253
1674456068.317986,151.0,165.84427759702953,14.844277597029532
1674456078.338642,252.0,153.68650947308407,98.31349052691593
1674456088.355018,233.0,199.27989729779497,33.720102702205025
1674456098.377492,140.0,172.146765062155,32.146765062155
1674456108.403145,270.0,291.00209870551987,21.00209870551987
1674456118.428068,272.0,239.46228792160946,32.53771207839054
1674456128.449881,185.0,145.42886478164903,39.571135218350975
1674456138.47495,96.0,114.24418653449655,18.24418653449655
1674456148.499378,172.0,144.36900640484606,27.63099359515394
1674456158.522649,168.0,142.21016842584348,25.789831574156523
1674456168.543967,50.0,140.45908566353486,90.45908566353486
1674456178.566832,52.0,207.82684441150116,155.82684441150116
1674456188.590279,120.0,162.60032245893692,42.600322458936915
1674456198.616021,79.0,116.18374385594583,37.183743855945835
1674456208.634795,310.0,213.58474731592622,96.41525268407378
1674456218.658391,178.0,163.36792373220544,14.63207626779456
1674456228.681901,124.0,176.64745114783543,52.647451147835426
1674456238.706793,59.0,69.4757150737422,10.475715073742194
1674456248.732,47.0,46.59573859486116,0.4042614051388398
1674456258.757975,90.0,107.40791224077631,17.407912240776312
1674456268.783924,53.0,99.06198406680252,46.06198406680252
1674456278.805876,63.0,104.83878054686835,41.83878054686835
1674456288.830799,123.0,197.50400064427618,74.50400064427618
1674456298.855113,178.0,128.04834082390533,49.951659176094665
1674456308.878819,185.0,145.42886478164903,39.571135218350975
1674456318.905245,245.0,252.45178834291073,7.4517883429107314
1674456328.931874,281.0,235.18181769259917,45.81818230740083
1674456338.951682,281.0,283.6355672939131,2.635567293913084
1674456348.974368,220.0,198.3657597782563,21.63424022174371
1674456358.994318,118.0,103.07811228303233,14.921887716967674
1674456369.018323,257.0,226.7771022027564,30.222897797243604
1674456379.040353,150.0,148.98348937882523,1.016510621174774
1674456389.058786,94.0,100.70827185407569,6.70827185407569
1674456399.082946,229.0,189.1758623489316,39.82413765106841
1674456409.108931,96.0,86.33044134124418,9.669558658755818
1674456419.128248,107.0,113.03465398619905,6.0346539861990465
1674456429.14609,230.0,284.13968072574926,54.13968072574926
1674456439.171934,136.0,150.4996403640423,14.499640364042307
